85,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
86,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
87,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
89,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
94,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
96,"['Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
98,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
99,"['Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
100,"['Education travel', 'Other Travel/ No recorded activity', 'Education travel', 'Education travel', 'Education travel', 'Education travel', 'Education travel', 'Education travel']"
101,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
102,"['Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Child/adult care travel', 'Other Travel/ No recorded activity']"
105,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
106,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
107,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
108,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
109,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
110,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
